siteID,blockID,treatment,plotID,burial_length,elements,value,detection_limit,burial_date,retrieval_date,notes
Ovstedalen,Ovs3,FB,Ovs3FB,35,B,3.09,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,S,31.34,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,Al,39.61,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,NO3-N,4.94,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,NH4-N,41.5,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,Ca,82.45,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,Mg,65.69,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,K,57.4,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,P,26.07,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,Fe,7.7,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,Mn,2.95,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,Zn,1.09,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,S,27.26,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GB,Ovs3GB,35,Al,16.49,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,NO3-N,7.94,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,NH4-N,18.56,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,Ca,130.43,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,Mg,141.87,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,K,417.23,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,P,16.1,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,Fe,9.17,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,Mn,6.97,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,Cu,0.21,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,Zn,2.54,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,B,1.33,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,S,24.3,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,GF,Ovs3GF,35,Al,32.95,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,NO3-N,3.4,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,NH4-N,89.9,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,Ca,102.72,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,Mg,50.3,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,K,203.77,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,P,13.03,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,Fe,7.95,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,Mn,5.97,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,Zn,0.86,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,S,28.8,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FGB,Ovs3FGB,35,Al,20.27,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,NO3-N,31.26,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,NH4-N,7.58,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,Ca,116.38,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,Mg,109.93,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,K,228.7,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,P,31.34,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,Fe,10.14,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,Mn,14.1,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,Zn,2.18,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,S,25.55,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,C,Ovs3C,35,Al,18.53,0.4,2021-08-02,2021-09-06,NA
Fauske,Fau2,GF,Fau2GF,35,NO3-N,18.24,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,NH4-N,55.48,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,Ca,829.91,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,Mg,273.16,4,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,K,107.8,4,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,P,25.05,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,Fe,7.08,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,Mn,6.15,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,Zn,1.64,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,B,1.58,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,S,34.64,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,GF,Fau2GF,35,Al,19.26,0.4,2021-08-04,2021-09-08,NA
